incident_url,title,date,location_of_incident,date_of_incident,date_reported,incident_details,incident,loi_standardized,extracted_streets,doi_hour,doi_weekday,doi_day,doi_month,doi_semester,doi_year,coordinates
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/09/security-incident-september-3-3/,Robbery,"September 03, 2019",Mutual Street and Dundas Street East,2019-08-30 14:30:00,2019-08-31 11:45:00,"A Ryerson community member reported to Ryerson Security that an individual approached them and snatched their phone from their hand. The community member confronted the individual, recovered the phone and the individual left the area. The community member sustained some minor injuries and was provided medical assistance by Toronto Paramedic Services who were in the area. The community member declined assistance from Toronto Police Service.",Robbery,dundas street east and mutual street,"['dundas street east', 'mutual street']",14,5,30,8,Spring/Summer,2019,"43.656818000925945, -79.3756375497538"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/09/security-incident-september-3-2/,Assault,"September 03, 2019",Yonge Street and Dundas Street,2019-08-30 08:30:00,2019-08-30 08:30:00,"Ryerson Security observed an individual approach a member of the public who was standing on the sidewalk and ask them for a cigarette. The member of the public refused, and the individual hit them on their head and left the area. No visible injuries were reported and assistance from Toronto Police Service was declined.",Assault,dundas street and yonge street,"['dundas street', 'yonge street']",8,5,30,8,Spring/Summer,2019,"43.65633116175363, -79.38091825259052"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/09/security-incident-september-3/,Mischief,"September 03, 2019",Yonge Street and Gould Street,2019-08-27 11:45:00,2019-08-30 17:00:00,"A Ryerson community member reported to Ryerson Security that an individual approached them, threw a drink on their property and then left the area. The community member declined assistance from Toronto Police Service.",Mischief,gould street and yonge street,"['gould street', 'yonge street']",11,2,27,8,Spring/Summer,2019,"43.657411127296, -79.38136126154417"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/08/security-incident-august-26-3/,Robbery,"August 26, 2019",Victoria Street and Dundas Street East,2019-08-25 21:15:00,2019-08-25 21:15:00,"A member of the public reported to Ryerson Security that an individual approached them asking to borrow their phone. While about to lend their phone to the individual, the individual snatched the phone from their hand and ran. The member of the public pursued the individual and a struggle ensued. Passersby intervened, believing the individual required assistance and they were able to flee. The member of the public sustained some minor injuries to their hand and Security provided medical assistance. Toronto Police was notified and attended.",Robbery,dundas street east and victoria street,"['dundas street east', 'victoria street']",21,7,25,8,Spring/Summer,2019,"43.65629025535696, -79.37957631384445"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/08/security-incident-august-26-2/,Toronto Police Service News Release,"August 26, 2019",Yonge Street and Gerrard Street East,2019-08-21 05:30:00,2019-08-24 13:15:00,Toronto Police Service has published a news release regarding an individual wanted in a sexual assault investigation and are seeking assistance from the community.,Sexual Assault,gerrard street and yonge street,"['gerrard street', 'yonge street']",5,3,21,8,Spring/Summer,2019,"43.65908320758821, -79.38208988425687"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/08/security-incident-august-26/,Assault,"August 26, 2019",Gould Street and O’Keefe Lane,2019-08-21 23:15:00,2019-08-21 23:15:00,"A member of the public reported to Ryerson Security that an individual was approached by four individuals and punched. Three of the four individuals were reported to have left the area soon after. Security attended and located the individual who had been punched, also noting they had been stabbed on their arm. Security provided medical assistance. Toronto Police Service and Toronto Paramedic Services were notified and attended. Toronto Police arrested one of the individuals.",Assault,gould street and o’keefe lane,"['gould street', 'o’keefe lane']",23,3,21,8,Spring/Summer,2019,"43.657543705630616, -79.38073635225399"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/08/security-incident-august-25-3/,Assault,"August 25, 2019",Yonge Street and Gould Street,2019-08-21 01:45:00,2019-08-21 01:45:00,"Ryerson Security witnessed three individuals approach and yell at another individual who was seated. The individuals shoved them onto the sidewalk. The three individuals then left the area and were barred from campus by Security. The seated individual sustained injuries, but declined medical assistance from Security. Toronto Paramedic Services and Toronto Police Service were notified. Toronto Paramedic Services attended and provided medical assistance to the individual.",Assault,gould street and yonge street,"['gould street', 'yonge street']",1,3,21,8,Spring/Summer,2019,"43.657411127296, -79.38136126154417"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/08/security-incident-august-25-2/,Assault,"August 25, 2019",Yonge Street and Gould Street,2019-08-21 01:30:00,2019-08-21 01:30:00,Ryerson Security witnessed two individuals push another individual onto the sidewalk and kick them. The two individuals then left the area and entered a nearby bar. The individual on the sidewalk got up and left the area before security could approach them.,Assault,gould street and yonge street,"['gould street', 'yonge street']",1,3,21,8,Spring/Summer,2019,"43.657411127296, -79.38136126154417"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/08/security-incident-august-25/,Assault,"August 25, 2019",Yonge Street and Dundas Street,2019-08-20 12:00:00,2019-08-20 12:00:00,"Ryerson Security witnessed an individual ask for cigarettes from a member of the public who did not respond. The individual then threw their coffee at the member of the public, yelled at them and left the area. No visible injuries were reported. The member of the public declined assistance from Toronto Police Service.",Assault,dundas street and yonge street,"['dundas street', 'yonge street']",12,2,20,8,Spring/Summer,2019,"43.65633116175363, -79.38091825259052"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/08/security-incident-august-20/,Robbery: Suspect Arrested,"August 20, 2019",Church Street and Gerrard Street East,2019-08-16 09:30:00,2019-08-16 09:30:00,A Ryerson community guest reported to Ryerson Security that an individual had taken their belongings from their vehicle. When asked to return the belongs the individual assaulted them. Security provided care to the community guest for their injuries. The individual was identified to Security and was arrested. Toronto Police Service attended and took them into custody.,Robbery,church street and gerrard street,"['church street', 'gerrard street']",9,5,16,8,Spring/Summer,2019,"43.65985897345095, -79.37850762740992"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/08/security-incident-august-19-3/,Uttering Threats,"August 19, 2019",Mattamy Athletic Centre at the Gardens,2019-08-08 16:00:00,2019-08-08 16:00:00,A Ryerson community member reported to Ryerson Security than an individual was yelling profanities and threatened a community member. The individual left the building before Security arrived. No visible injuries reported.,Uttering Threats,mattamy athletic centre,['building'],16,4,8,8,Spring/Summer,2019,"43.662198671612614, -79.3803328438783"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/08/security-incident-august-19-2/,Assault,"August 19, 2019",Yonge Street and Gerrard Street,2019-07-24 20:15:00,2019-08-14 20:15:00,"A member of the public reported to Ryerson Security that an individual assaulted them, rendering them unconscious. The member of the public was taken to hospital where they were treated for their injuries. Toronto Police Service was notified.",Assault,gerrard street and yonge street,"['gerrard street', 'yonge street']",20,3,24,7,Spring/Summer,2019,"43.65908320758821, -79.38208988425687"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/08/security-incident-august-19/,Uttering Threats,"August 19, 2019",Yonge Street and Gould Street,2019-07-19 15:45:00,2019-07-19 15:45:00,"A Ryerson community member reported to Ryerson Security that they observed another community member approach a member of the public who was smoking and asked them to move away from the area, as they were preparing to have Ryerson community guests assemble there. The member of the public responded by uttering threats. The individual left the area, but later returned. They were identified to Security and barred from campus.",Uttering Threats,gould street and yonge street,"['gould street', 'yonge street']",15,5,19,7,Spring/Summer,2019,"43.657411127296, -79.38136126154417"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/08/security-incident-august-16-2/,Robbery,"August 16, 2019",Yonge Street and Gould Street,2019-08-10 23:00:00,2019-08-10 23:00:00,"Ryerson Security came across a member of the public struggling with an individual who was attempting to take their belongings. When Security approached, the individual left the area. The member of the public declined further assistance. Toronto Police Service was notified.",Robbery,gould street and yonge street,"['gould street', 'yonge street']",23,6,10,8,Spring/Summer,2019,"43.657411127296, -79.38136126154417"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/08/security-incident-august-16/,Assault,"August 16, 2019",Bond Street and Dundas Street,2019-08-09 13:00:00,2019-08-09 13:00:00,Ryerson Security came across Toronto Public Health staff providing medical care to a member of the public in an alleyway. The member of the public had had their legs slashed with a knife. The individual responsible for their injuries had already left the area. Toronto Police Service and Toronto Paramedic Services were notified and attended.,Assault,bond street and dundas street east,"['bond street', 'dundas street east']",13,5,9,8,Spring/Summer,2019,"43.65626355870508, -79.37830993397347"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/08/security-incident-august-8-2/,Assault,"August 08, 2019",Victoria Street and Gould Street,2019-08-03 22:15:00,2019-08-03 22:15:00,Ryerson Security came across an individual throwing glass bottles at members of the public in the centre of Lake Devo. The individual left the area upon Security’s approach. The members of the public impacted declined assistance. Toronto Police Service was notified.,Assault,gould street and victoria street,"['gould street', 'victoria street']",22,6,3,8,Spring/Summer,2019,"43.65768287052507, -79.38016088904517"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/08/security-incident-august-8/,Robbery,"August 08, 2019",Victoria Street and Gerrard Street East,2019-08-02 13:45:00,2019-08-02 14:45:00,Toronto Police Service reported to Ryerson Security that six individuals approached a member of the public with a bat and took their belongings.,Robbery,gerrard street east and victoria street,"['gerrard street east', 'victoria street']",13,5,2,8,Spring/Summer,2019,
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/08/security-incident-august-7-3/,Indecent Act: Suspect Arrested,"August 07, 2019",Church Street and Gerrard Street East,2019-08-01 17:30:00,2019-08-01 17:30:00,"A member of the public reported to Ryerson Security that an individual was masturbating in an alleyway on campus. Security attended, located the individual who was still in the act and arrested them. The member of the public declined additional assistance. Toronto Police Service was notified and attended.",Indecent Act,church street and gerrard street,"['church street', 'gerrard street']",17,4,1,8,Spring/Summer,2019,"43.65985897345095, -79.37850762740992"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/08/security-incident-august-7-2/,Robbery,"August 07, 2019",Yonge Street and Gould Street,2019-07-30 21:30:00,2019-08-02 19:45:00,"Toronto Police Service reported to Ryerson Security that a member of the public reported to them that four individuals approached them, assaulted them and took their belongings.",Robbery,gould street and yonge street,"['gould street', 'yonge street']",21,2,30,7,Spring/Summer,2019,"43.657411127296, -79.38136126154417"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/08/security-incident-august-7/,Toronto Police Service News Release,"August 07, 2019",Yonge Street and Gerrard Street,2019-07-30 02:30:00,2019-08-01 14:15:00,Toronto Police Service has published a news release regarding a sexual assault investigation and are seeking assistance from the community.,Sexual Assault,gerrard street and yonge street,"['gerrard street', 'yonge street']",2,2,30,7,Spring/Summer,2019,"43.65908320758821, -79.38208988425687"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/08/security-incident-august-1-3/,Assault,"August 01, 2019",Yonge Street and Gould Street,2019-07-31 21:30:00,2019-07-31 21:30:00,Ryerson Security witnessed an individual brandish a knife towards a member of the public and attempted to strike them. The member of the public fled the area with the individual chasing them. Toronto Police Service was notified.,Assault,gould street and yonge street,"['gould street', 'yonge street']",21,3,31,7,Spring/Summer,2019,"43.657411127296, -79.38136126154417"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/08/security-incident-august-1-2/,Robbery,"August 01, 2019",Basil Box at the Student Learning Centre,2019-07-31 19:15:00,2019-07-31 19:15:00,Ryerson community guests reported to Ryerson Security that an individual took money from a tip jar. The individual pushed a community guest out of their way who was attempting to stop the individual from leaving with the money. No visible injuries were reported. Toronto Police Service was notified.,Robbery,student learning centre,['building'],19,3,31,7,Spring/Summer,2019,"43.657812498079906, -79.38112441739146"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/08/security-incident-august-1/,Assault,"August 01, 2019",Yonge Street and Gerrard Street,2019-07-19 17:00:00,2019-07-23 10:45:00,A Ryerson community member reported to Ryerson Security that an individual pushed them to the ground. Minor injuries were sustained. Toronto Police Service was notified.,Assault,gerrard street and yonge street,"['gerrard street', 'yonge street']",17,5,19,7,Spring/Summer,2019,"43.65908320758821, -79.38208988425687"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-31-4/,Criminal Harassment,"July 31, 2019",Podium building,2019-07-29 18:30:00,2019-07-29 18:45:00,A Ryerson community member reported to Ryerson Security that an individual yelled racial slurs towards them and then left the area. The community member declined assistance from Toronto Police Service.,Criminal Harassment,podium,['building'],18,1,29,7,Spring/Summer,2019,"43.65839759121434, -79.38080694459596"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-31-3/,Assault,"July 31, 2019",Victoria Street and Gould Street,2019-07-28 21:15:00,2019-07-28 21:15:00,"A member of the public reported to Ryerson Security that an individual approached them, threatened them, and hit them with various objects. The individual left upon noticing Security in the area. The member of the public sustained minor injuries on their hands and Security provided medical assistance. Toronto Police Service and Toronto Paramedics Services were notified and attended.",Assault,gould street and victoria street,"['gould street', 'victoria street']",21,7,28,7,Spring/Summer,2019,"43.65768287052507, -79.38016088904517"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-31-2/,Mischief,"July 31, 2019",George Vari Engineering and Computing Centre,2019-07-25 16:15:00,2019-07-25 16:15:00,A Ryerson community member reported to Ryerson Security that they came across hate speech written on a wall in a classroom. Security attended and had the graffiti removed. Toronto Police Service was notified and attended.,Mischief,george vari engineering and computing centre,['building'],16,4,25,7,Spring/Summer,2019,"43.65769895698917, -79.37729744631798"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-31/,Robbery,"July 31, 2019",Dundas Street East and Victoria Street,2019-07-24 15:45:00,2019-07-29 23:45:00,A member of the public reported to Ryerson Security that they had been assaulted and their belongings were taken from them. Toronto Police Service was notified.,Robbery,dundas street east and victoria street,"['dundas street east', 'victoria street']",15,3,24,7,Spring/Summer,2019,"43.65629025535696, -79.37957631384445"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-29-2/,Uttering Threats,"July 29, 2019",Victoria Street and Gould Street,2019-07-26 21:30:00,2019-07-26 21:30:00,A Ryerson community guest reported to Ryerson Security that an individual approached them and threatened to assault and harass them. The community guest declined assistance from Toronto Police Service.,Uttering Threats,gould street and victoria street,"['gould street', 'victoria street']",21,5,26,7,Spring/Summer,2019,"43.65768287052507, -79.38016088904517"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-29/,Assault,"July 29, 2019",Victoria Street and Gould Street,2019-07-24 12:45:00,2019-07-24 12:45:00,"Ryerson community guests reported to Ryerson Security that they were approached by an individual asking for directions. As the community guests were providing directions, the individual attempted to hug them. Toronto Police Service and Toronto Paramedic Services were declined.",Assault,gould street and victoria street,"['gould street', 'victoria street']",12,3,24,7,Spring/Summer,2019,"43.65768287052507, -79.38016088904517"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-26-2/,Assault,"July 26, 2019",Victoria Street and Gould Street,2019-07-23 23:00:00,2019-07-23 23:00:00,"A member of the public reported to Ryerson Security that two individuals approached them and accused them of stealing a phone. One individual hit the member of the public in the head with their fists, knocking them to the ground. Toronto Police Service and Toronto Paramedic Services were declined. No visible injuries reported.",Assault,gould street and victoria street,"['gould street', 'victoria street']",23,2,23,7,Spring/Summer,2019,"43.65768287052507, -79.38016088904517"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-26/,Criminal Harassment,"July 26, 2019",Yonge Street and Gould Street,2019-07-19 15:30:00,2019-07-23 15:30:00,A Ryerson community member reported to Ryerson Security that an individual followed them as they were leaving campus. The community member went into a local hospital for assistance. The individual left the area upon seeing hospital security. Toronto Police Service was notified.,Criminal Harassment,gould street and yonge street,"['gould street', 'yonge street']",15,5,19,7,Spring/Summer,2019,"43.657411127296, -79.38136126154417"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-24-2/,Robbery,"July 24, 2019",Yonge Street and Gould Street,2019-07-21 23:45:00,2019-07-22 00:00:00,Toronto Police Service reported to Ryerson Security that a robbery had occurred. Two members of the public were approached by six individuals and their belongings were taken from them.,Robbery,gould street and yonge street,"['gould street', 'yonge street']",23,7,21,7,Spring/Summer,2019,"43.657411127296, -79.38136126154417"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-24/,Assault,"July 24, 2019",Yonge Street and Gould Street,2019-07-20 19:00:00,2019-07-20 20:15:00,A Ryerson community member reported to Ryerson Security that an individual verbally harassed them and threw a lighter at them. No visible injuries were reported. Toronto Police Service and Toronto Paramedic Services were declined.,Assault,gould street and yonge street,"['gould street', 'yonge street']",19,6,20,7,Spring/Summer,2019,"43.657411127296, -79.38136126154417"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-22/,Assault,"July 22, 2019",Victoria Street and Dundas Street,2019-07-19 09:15:00,2019-07-19 10:15:00,"A Ryerson community guest reported to Ryerson Security that while at the Tim Horton’s, an individual verbally harassed, pushed and threatened them. No visible injuries were reported. Toronto Police Service and Toronto Paramedic Services declined.",Assault,dundas street east and victoria street,"['dundas street east', 'victoria street']",9,5,19,7,Spring/Summer,2019,"43.65629025535696, -79.37957631384445"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-19-3/,Assault,"July 19, 2019",Victoria Street and Dundas Street,2019-07-18 10:35:00,2019-07-18 11:00:00,A Ryerson community member reported to Ryerson Security that an individual pushed and threatened them in Tim Hortons. No visible injuries reported. Toronto Police Service were advised and attended.,Assault,dundas street east and victoria street,"['dundas street east', 'victoria street']",10,4,18,7,Spring/Summer,2019,"43.65629025535696, -79.37957631384445"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-19-2/,Uttering Threats,"July 19, 2019",Yonge Street and Gould Street,2019-07-18 05:20:00,2019-07-18 05:20:00,"A Ryerson community member reported to Ryerson Security that while attempting to do their work, an individual sitting in the area threatened them. Security attended and located the individual who is known to Security and has previously been barred from campus. Toronto Police Service was notified, attended and arrested the individual for trespassing. No visible injuries reported.",Uttering Threats,gould street and yonge street,"['gould street', 'yonge street']",5,4,18,7,Spring/Summer,2019,"43.657411127296, -79.38136126154417"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-19/,Assault,"July 19, 2019",Victoria Street and Dundas Street,2019-07-17 12:15:00,2019-07-17 12:30:00,A Ryerson community member reported to Ryerson Security that an individual punched them in the head. The community member sustained minor injuries and was provided medical assistance by Security. Toronto Police Service and Toronto Paramedic Services were declined.,Assault,dundas street east and victoria street,"['dundas street east', 'victoria street']",12,3,17,7,Spring/Summer,2019,"43.65629025535696, -79.37957631384445"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-18-2/,Robbery,"July 18, 2019",Victoria Street and Gould Street,2019-07-17 00:45:00,2019-07-17 01:00:00,"A member of the public reported to Ryerson Security that four individuals robbed them of their belongings. One of the individuals told them that they had a weapon and then proceeded to strike the member of the public in the head with their fists. The second individual then took their belongings and the group left the area. A minor injury was identified, but medical attention was declined. Toronto Police Service was notified, the member of the public did not wish to remain and advised security staff they would file a report on their own.",Robbery,gould street and victoria street,"['gould street', 'victoria street']",0,3,17,7,Spring/Summer,2019,"43.65768287052507, -79.38016088904517"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-18/,Robbery: Suspect Arrested,"July 18, 2019",Yonge Street and Gould Street,2019-07-13 12:15:00,2019-07-13 12:30:00,Toronto Police Service reported to Ryerson Security that a robbery had occurred and that they had arrested the individual.,Robbery,gould street and yonge street,"['gould street', 'yonge street']",12,6,13,7,Spring/Summer,2019,"43.657411127296, -79.38136126154417"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-16-2/,Robbery: Suspect Arrested,"July 16, 2019",Podium Building,2019-07-14 10:00:00,2019-07-14 14:45:00,Toronto Police Service reported to Ryerson Security that a community guest was robbed of their belongings. Toronto Police Service later advised that the individual was located and arrested off campus. Individual is known to Security and is barred from campus. No visible injuries reported.,Robbery,podium,['building'],10,7,14,7,Spring/Summer,2019,"43.65839759121434, -79.38080694459596"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-16/,Indecent Act,"July 16, 2019",Kerr Hall South,2019-07-12 14:15:00,2019-07-12 14:15:00,"A member of the public reported to Ryerson Security that an individual was masturbating in the washroom. Security attended, located the individual and barred them from campus. The member of the public declined assistance from Toronto Police Service.",Indecent Act,kerr hall,['building'],14,5,12,7,Spring/Summer,2019,"43.65872884886123, -79.37931214174546"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-12/,Voyeurism,"July 12, 2019",Podium building,2019-07-10 08:45:00,2019-07-10 09:00:00,"A member of the public reported to Ryerson Security that while using a washroom, an individual looked over the adjacent stall. When noticed, the individual left the washroom. The member of the public declined assistance from Toronto Police Service.",Voyeurism,podium,['building'],8,3,10,7,Spring/Summer,2019,"43.65839759121434, -79.38080694459596"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-10/,Sexual Assault,"July 10, 2019",Gerrard Street and Victoria Street,2019-07-08 10:00:00,2019-07-08 10:45:00,"A Ryerson community member reported to Ryerson Security that an individual approached them, made inappropriate sexual gestures, touched them without their consent and then left the area. The community member declined assistance from Toronto Police Service.",Sexual Assault,gerrard street and victoria street,"['gerrard street', 'victoria street']",10,1,8,7,Spring/Summer,2019,
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-9-3/,Robbery,"July 09, 2019",Bond Street and Gould Street,2019-07-06 22:30:00,2019-07-06 23:30:00,"A member of the public reported to Ryerson Security that approximately six individuals approached them, choked, punched and kicked them and then stole their belongings. The member of the public sustained minor visible injuries and declined medical assistance from Security. Toronto Police Service was notified and attended.",Robbery,bond street and gould street,"['bond street', 'gould street']",22,6,6,7,Spring/Summer,2019,"43.65795810700874, -79.37897634514208"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-9-2/,Toronto Police Service News Release,"July 09, 2019",Yonge Street and Dundas Street,2019-07-05 21:15:00,2019-07-06 10:15:00,Toronto Police Service has published a news release regarding an aggravated assault investigation and are seeking assistance from the community.,Assault,dundas street and yonge street,"['dundas street', 'yonge street']",21,5,5,7,Spring/Summer,2019,"43.65633116175363, -79.38091825259052"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-9/,Assault,"July 09, 2019",Church Street and Carlton Street,2019-07-05 19:00:00,2019-07-05 20:30:00,A member of the public reported to Ryerson Security that they witnessed a group of individuals assaulting a passerby. The member of the public intervened and was then assaulted by the individuals. The member of the public sustained serious injuries and was provided medical assistance by Security. Toronto Police Service and Toronto Paramedic Services were notified and attended.,Assault,carlton street and church street,"['carlton street', 'church street']",19,5,5,7,Spring/Summer,2019,"43.66190088114445, -79.3793601158093"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-5/,Uttering Threats,"July 05, 2019",Student Learning Center,2019-06-27 20:15:00,2019-06-27 20:15:00,"A Ryerson community member reported to Ryerson Security that an individual was yelling and threatened to assault them. Security attended, located the individual yelling at passersby while consuming alcohol, and barred them from campus. The community member declined assistance from Toronto Police Service.",Uttering Threats,student learning centre,['building'],20,4,27,6,Spring/Summer,2019,"43.657812498079906, -79.38112441739146"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-4-3/,Criminal Harassment,"July 04, 2019",Yonge Street and Gould Street,2019-07-02 21:30:00,2019-07-02 22:45:00,Ryerson community members reported to Ryerson Security that an individual approached them and yelled derogatory remarks towards them. The community members ignored the individual and entered a nearby building. The community members declined assistance from Toronto Police Service.,Criminal Harassment,gould street and yonge street,"['gould street', 'yonge street']",21,2,2,7,Spring/Summer,2019,"43.657411127296, -79.38136126154417"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-4-2/,Assault,"July 04, 2019",Dundas Street West and Bay Street,2019-07-02 11:30:00,2019-07-02 12:30:00,Toronto Police Service reported to Ryerson Security that an individual approached two people and assaulted them.,Assault,bay street and dundas street west,"['bay street', 'dundas street west']",11,2,2,7,Spring/Summer,2019,"43.65574103459671, -79.38374020371472"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-4/,Robbery,"July 04, 2019",Yonge Street and College Street,2019-07-01 10:45:00,2019-07-01 11:00:00,"A member of the public reported to Ryerson Security that an individual approached them and demanded their belongings. When the member of the public refused, the individual struck them on their head with a metallic object and took their belongings. The individual then left the area. The member of the public sustained a serious injury and was provided medical attention by Security. Toronto Police Service and Toronto Paramedic Services were notified and attended.",Robbery,college street and yonge street,"['college street', 'yonge street']",10,1,1,7,Spring/Summer,2019,"43.66137772332076, -79.38310163899247"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-2-3/,Assault,"July 02, 2019",Victoria Street and Gould Street,2019-06-28 20:00:00,2019-06-28 20:00:00,A member of the public reported to Ryerson Security that an individual was approaching passersby and assaulting them. Security attended and the individual was identified and barred from campus.,Assault,gould street and victoria street,"['gould street', 'victoria street']",20,5,28,6,Spring/Summer,2019,"43.65768287052507, -79.38016088904517"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-2-2/,Toronto Police Service News Release,"July 02, 2019",Yonge Street between College Street and Dundas Street,2019-06-28 09:00:00,2019-06-29 10:45:00,Toronto Police Service has published a news release regarding an arrest in a sexual assault  investigation and are seeking assistance from the community.,Sexual Assault,gerrard street and yonge street,"['gerrard street', 'yonge street']",9,5,28,6,Spring/Summer,2019,"43.65908320758821, -79.38208988425687"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-2/,Mischief,"July 02, 2019",Yonge Street and Gould Street,2019-06-27 13:45:00,2019-06-28 14:00:00,"A Ryerson community member reported to Ryerson Security that an individual approached a member of the public, yelled at them, kicked a sign the member of the public was holding and then left the area.",Mischief,gould street and yonge street,"['gould street', 'yonge street']",13,4,27,6,Spring/Summer,2019,"43.657411127296, -79.38136126154417"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/06/security-incident-june-27-3/,Assault,"June 27, 2019",Yonge Street and Elm Street,2019-06-25 22:45:00,2019-06-25 22:45:00,Toronto Police Service reported to Ryerson Security that a person was stabbed by the individual.,Assault,elm street and yonge street,"['elm street', 'yonge street']",22,2,25,6,Spring/Summer,2019,"43.65788681851093, -79.38157427705393"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/06/security-incident-june-27-2/,Uttering Threats,"June 27, 2019",Victoria Street and Gerrard Street East,2019-06-24 16:45:00,2019-06-26 11:30:00,A Ryerson community member reported to Ryerson Security that an individual approached them and asked them if they wanted to get raped while walking towards them. The community member entered a nearby building and the individual left the area. The community member declined assistance from Toronto Police Service.,Uttering Threats,gerrard street east and victoria street,"['gerrard street east', 'victoria street']",16,1,24,6,Spring/Summer,2019,
